일자,시가,고가,저가,종가,전일비,,등락률,거래량,금액(백만),신용비,개인,기관,외인(수량),외국계,프로그램,외인비
2020/03/11,"54,300","54,400","52,000","52,100",▼,"-2,500","-4.58","45,707,281","2,425,786","0.08","12,724,913","-2,842,894","-10,183,213","-6,294,345","-4,599,340","55.97"
2020/03/10,"53,800","54,900","53,700","54,600",▲,"400","+0.74","32,106,554","1,744,478","0.07","2,174,718","3,891,630","-6,693,686","-3,927,451","-2,342,001","56.14"
2020/03/09,"54,700","55,000","53,600","54,200",▼,"-2,300","-4.07","30,261,485","1,642,721","0.07","9,795,988","-148,308","-10,000,508","-7,165,182","-4,619,113","56.25"
2020/03/06,"56,500","57,200","56,200","56,500",▼,"-1,300","-2.25","18,716,656","1,058,858","0.07","3,650,220","-993,225","-2,750,776","-1,534,720","-573,095","56.42"
2020/03/05,"57,600","58,000","56,700","57,800",▲,"400","+0.70","21,698,990","1,245,379","0.06","3,017,154","-851,793","-2,638,853","-1,690,549","-284,393","56.47"
2020/03/04,"54,800","57,600","54,600","57,400",▲,"2,000","+3.61","24,765,728","1,405,495","0.06","-2,076,201","-1,047,440","2,568,190","2,994,607","3,530,827","56.51"
2020/03/03,"56,700","56,900","55,100","55,400",▲,"400","+0.73","30,330,295","1,702,259","0.06","4,090,083","-1,698,368","-2,358,282","1,758,750","984,587","56.47"
2020/03/02,"54,300","55,500","53,600","55,000",▲,"800","+1.48","30,403,412","1,665,342","0.06","4,709,773","2,215,716","-6,539,269","-6,547,505","-1,658,516","56.51"
2020/02/28,"55,000","55,500","54,200","54,200",▼,"-1,700","-3.04","30,054,227","1,642,135","0.06","2,345,834","2,825,029","-6,322,340","-3,844,685","-3,444,096","56.62"
2020/02/27,"56,300","56,900","55,500","55,900",▼,"-600","-1.06","23,209,541","1,301,501","0.05","2,982,368","-110,165","-3,504,787","-2,277,332","-634,385","56.72"
2020/02/26,"56,000","57,000","56,000","56,500",▼,"-1,400","-2.42","25,483,102","1,440,950","0.05","6,380,747","505,796","-8,168,418","-4,641,893","-3,897,888","56.78"
2020/02/25,"56,200","58,000","56,200","57,900",▲,"1,100","+1.94","23,885,408","1,368,868","0.04","3,396,681","1,389,642","-4,464,480","-3,902,854","-2,259,045","56.92"
2020/02/24,"57,400","58,100","56,800","56,800",▼,"-2,400","-4.05","25,627,537","1,470,408","0.04","6,775,137","2,612,960","-8,405,435","-8,496,759","-2,683,505","56.99"
2020/02/21,"58,800","59,800","58,500","59,200",▼,"-800","-1.33","13,777,393","817,159","0.04","1,638,065","-2,388,943","1,328,553","759,920","318,338","57.14"
2020/02/20,"60,700","61,300","59,600","60,000",▼,"-200","-0.33","14,591,924","880,829","0.04","514,660","-389,665","136,212","699,778","-635,041","57.11"
2020/02/19,"59,800","60,400","59,400","60,200",▲,"400","+0.67","12,951,496","775,715","0.04","1,157,486","697,276","-2,015,316","-926,294","209,278","57.11"
2020/02/18,"60,800","60,900","59,700","59,800",▼,"-1,700","-2.76","16,674,266","1,004,070","0.04","6,264,601","-2,458,387","-1,820,789","-3,044,218","-640,623","57.14"
2020/02/17,"61,600","62,000","61,200","61,500",▼,"-300","-0.49","8,740,596","538,521","0.04","726,781","471,048","-875,260","-1,172,569","-109,501","57.18"
2020/02/14,"60,900","61,900","60,200","61,800",▲,"1,100","+1.81","13,276,067","814,138","0.04","-2,613,398","699,682","1,590,727","952,687","950,029","57.19"
2020/02/13,"61,200","61,600","60,500","60,700",▲,"200","+0.33","18,449,775","1,127,649","0.04","-2,007,797","-1,916,497","5,171,708","3,042,094","1,806,012","57.16"
2020/02/12,"60,300","60,700","59,700","60,500",▲,"600","+1.00","12,904,207","776,553","0.04","-497,602","1,516,828","602,028","-1,589,360","921,792","57.08"
2020/02/11,"59,800","60,700","59,700","59,900",▲,"200","+0.34","11,071,231","665,611","0.04","-230,864","1,889,247","-1,872,070","-1,879,364","-118,067","57.07"
2020/02/10,"59,200","59,800","59,100","59,700",▼,"-700","-1.16","13,107,121","779,717","0.04","1,879,979","-263,054","-2,482,626","-1,798,635","402,277","57.10"
2020/02/07,"61,100","61,200","59,700","60,400",▼,"-700","-1.15","16,402,493","989,081","0.04","1,783,202","-2,436,611","17,475","740,730","-1,683,357","57.14"
2020/02/06,"60,100","61,100","59,700","61,100",▲,"1,600","+2.69","14,727,159","889,352","0.04","-3,350,671","2,483,655","1,248,772","173,111","1,214,190","57.14"
2020/02/05,"60,000","60,200","58,900","59,500",▲,"600","+1.02","19,278,165","1,147,948","0.04","354,825","-4,459,274","4,110,151","4,081,833","929,042","57.12"
2020/02/04,"57,100","59,000","56,800","58,900",▲,"1,700","+2.97","21,800,192","1,271,098","0.04","97,644","-3,797,514","-4,697,320","1,215,371","918,872","57.05"
2020/02/03,"55,500","57,400","55,200","57,200",▲,"800","+1.42","23,995,260","1,354,043","0.04","535,820","1,076,953","-3,914,640","-536,220","690,801","57.13"
2020/01/31,"57,800","58,400","56,400","56,400",▼,"-800","-1.40","19,749,457","1,132,895","0.04","2,215,461","1,648,681","-3,823,250","-3,353,031","-1,575,262","57.19"
2020/01/30,"58,800","58,800","56,800","57,200",▼,"-1,900","-3.21","20,821,939","1,202,915","0.04","5,472,474","-2,262,500","6,097,239","-2,986,655","-2,642,221","57.26"
2020/01/29,"59,100","59,700","58,800","59,100",▲,"300","+0.51","16,446,102","975,344","0.03","1,974,250","-2,537,821","3,952,135","53,576","-1,007,128","57.16"
2020/01/28,"59,400","59,400","58,300","58,800",▼,"-2,000","-3.29","23,664,541","1,394,362","0.03","4,134,073","1,057,597","-4,722,490","-2,504,783","-2,753,882","57.09"
2020/01/23,"61,800","61,800","60,700","60,800",▼,"-1,500","-2.41","14,916,555","912,319","0.02","4,031,573","-1,906,336","-1,494,309","-1,628,552","-1,068,281","57.17"
2020/01/22,"60,500","62,600","60,400","62,300",▲,"900","+1.47","15,339,565","943,882","0.02","-1,731,848","1,649,008","738,567","345,925","122,947","57.19"
2020/01/21,"62,000","62,400","61,200","61,400",▼,"-1,000","-1.60","11,142,693","686,991","0.02","2,003,871","-1,255,045","1,418,909","-734,403","217,876","57.18"
2020/01/20,"62,000","62,800","61,700","62,400",▲,"1,100","+1.79","12,528,855","781,048","0.02","-88,665","222,082","630,262","-198,078","551,708","57.16"
2020/01/17,"61,900","62,000","61,000","61,300",▲,"600","+0.99","16,025,661","984,567","0.02","164,249","-1,267,549","1,421,107","1,578,265","207,656","57.15"
2020/01/16,"59,100","60,700","59,000","60,700",▲,"1,700","+2.88","14,381,774","862,500","0.02","-473,041","-676,031","1,203,365","2,221,144","1,790,958","57.12"
2020/01/15,"59,500","59,600","58,900","59,000",▼,"-1,000","-1.67","14,300,928","846,498","0.03","2,663,405","244,147","-1,153,929","-1,751,131","-220,772","57.10"
2020/01/14,"60,400","61,000","59,900","60,000", ,"0","0","16,906,295","1,021,498","0.03","996,924","-1,666,086","299,664","201,210","74","57.12"
2020/01/13,"59,600","60,000","59,100","60,000",▲,"500","+0.84","11,359,139","677,776","0.03","79,282","-1,512,823","2,176,861","842,329","169,313","57.12"
2020/01/10,"58,800","59,700","58,300","59,500",▲,"900","+1.54","16,000,170","945,371","0.03","1,338,888","-2,954,194","1,468,097","1,930,815","964,831","57.08"
2020/01/09,"58,400","58,600","57,400","58,600",▲,"1,800","+3.17","24,102,579","1,402,997","0.03","-1,239,050","-2,302,970","4,170,511","2,181,011","3,377,084","57.06"
2020/01/08,"56,200","57,400","55,900","56,800",▲,"1,000","+1.79","23,501,171","1,330,939","0.03","-4,130,647","73,413","5,349,372","5,741,658","946,924","56.99"
2020/01/07,"55,700","56,400","55,600","55,800",▲,"300","+0.54","10,009,778","560,227","0.03","-10,139","51,896","656,654","-376,824","781,304","56.90"
2020/01/06,"54,900","55,600","54,600","55,500", ,"0","0","10,278,951","567,462","0.03","418,722","-1,199,654","1,845,368","580,535","1,408,378","56.89"
2020/01/03,"56,000","56,600","54,900","55,500",▲,"300","+0.54","15,422,255","860,207","0.03","1,199,681","-2,228,329","1,643,317","1,314,132","988,735","56.85"
2020/01/02,"55,500","56,000","55,000","55,200",▼,"-600","-1.08","12,993,228","719,663","0.03","2,756,657","-2,354,766","944,619","-17,899","-2,691,795","56.83"
2019/12/30,"56,200","56,600","55,700","55,800",▼,"-700","-1.24","8,356,767","467,930","0.02","1,263,838","1,863,761","-3,149,823","-2,296,241","-2,352,903","56.81"
2019/12/27,"55,700","56,900","55,500","56,500",▲,"1,100","+1.99","12,313,056","692,415","0.02","538,862","596,470","-1,806,584","-430,464","-108,240","56.86"
2019/12/26,"54,700","55,400","54,400","55,400",▲,"400","+0.73","9,645,034","530,105","0.02","-2,061,870","2,955,575","-7,060,091","-1,126,207","1,036,187","56.89"
2019/12/24,"55,600","55,700","54,800","55,000",▼,"-500","-0.90","11,868,463","655,144","0.02","-298,842","1,390,595","-3,354,220","-684,873","18,562","57.01"
2019/12/23,"56,100","56,400","55,100","55,500",▼,"-500","-0.89","9,839,252","546,623","0.02","-815,053","1,045,950","-3,695,030","-72,897","329,329","57.07"
2019/12/20,"56,100","56,500","55,600","56,000", ,"0","0","12,095,519","677,521","0.03","-368,611","-140,870","-1,228,363","808,245","-85,568","57.13"
2019/12/19,"57,000","57,300","55,500","56,000",▼,"-300","-0.53","14,180,520","799,291","0.03","-476,069","-1,060,547","443,347","1,733,147","-272,462","57.15"
2019/12/18,"56,700","57,200","56,000","56,300",▼,"-400","-0.71","15,558,208","878,486","0.03","-129,799","-1,665,838","1,360,513","558,479","12,860","57.14"
2019/12/17,"55,800","56,700","55,400","56,700",▲,"2,000","+3.66","19,358,433","1,087,303","0.03","-5,417,589","-312,676","1,958,067","5,731,812","3,017,767","57.12"
2019/12/16,"54,500","54,900","54,300","54,700", ,"0","0","11,512,405","630,060","0.03","-2,187,984","2,348,450","-664,369","-695,399","1,324,285","57.09"
2019/12/13,"54,500","54,800","53,900","54,700",▲,"1,400","+2.63","18,120,261","987,028","0.03","-7,078,573","2,462,464","4,446,947","4,300,856","4,178,040","57.10"
2019/12/12,"53,000","53,300","52,700","53,300",▲,"1,400","+2.70","29,178,697","1,551,714","0.03","-6,707,860","1,381,791","5,358,986","2,305,510","2,268,763","57.02"
2019/12/11,"51,500","52,200","51,400","51,900",▲,"400","+0.78","11,379,521","589,980","0.03","-1,228,603","777,723","-293,398","-22,041","1,039,033","56.94"
2019/12/10,"51,000","51,600","50,700","51,500",▲,"300","+0.59","6,882,771","352,660","0.03","-948,453","824,233","-1,791,756","3,039","909,563","56.94"
2019/12/09,"50,900","51,400","50,700","51,200",▲,"800","+1.59","8,470,627","432,760","0.03","-845,052","113,143","-1,261,466","953,344","-702,173","56.97"
2019/12/06,"50,100","50,900","49,950","50,400",▲,"900","+1.82","11,414,563","575,970","0.03","-763,354","1,286,390","-1,390,801","-463,862","1,198,208","56.99"
2019/12/05,"50,200","50,400","49,500","49,500",▲,"50","+0.10","10,449,715","520,067","0.03","776,271","-414,244","-1,273,510","-221,905","1,983,684","57.01"
2019/12/04,"49,600","49,850","49,000","49,450",▼,"-450","-0.90","13,246,549","654,935","0.03","1,498,635","147,190","-2,708,411","-291,026","1,401,979","57.04"
2019/12/03,"49,800","50,300","49,500","49,900",▼,"-500","-0.99","12,059,812","602,055","0.03","1,684,646","1,706,963","-3,584,074","-1,710,499","-783,933","57.08"
2019/12/02,"50,900","51,300","50,400","50,400",▲,"100","+0.20","18,877,252","944,328","0.02","435,163","2,406,489","-3,420,489","-2,783,843","9,378","57.14"
2019/11/29,"51,200","51,400","50,200","50,300",▼,"-1,000","-1.95","11,179,334","564,596","0.02","2,880,336","-293,759","-2,480,482","-2,082,433","-1,545,857","57.20"
2019/11/28,"51,900","52,100","51,300","51,300",▼,"-900","-1.72","6,833,885","353,450","0.02","1,060,978","533,122","-1,897,666","-1,292,508","-574,099","57.24"
2019/11/27,"51,800","52,300","51,600","52,200",▲,"400","+0.77","7,546,261","392,692","0.02","-242,734","809,775","45,780","-832,004","-49,466","57.27"
2019/11/26,"51,900","52,900","51,800","51,800", ,"0","0","27,372,226","1,424,278","0.02","484,545","6,971,446","-7,111,518","-6,590,532","-6,073,789","57.27"
2019/11/25,"52,200","52,600","51,700","51,800",▲,"200","+0.39","9,050,625","472,176","0.02","176,505","2,435,789","-2,227,803","-1,799,932","-2,043,364","57.39"
2019/11/22,"51,000","51,600","50,900","51,600",▲,"600","+1.18","8,478,310","435,737","0.02","-158,730","2,037,321","-1,939,279","-2,165,786","-318,488","57.43"
2019/11/21,"51,600","52,100","50,600","51,000",▼,"-1,000","-1.92","14,298,646","729,351","0.02","996,022","2,168,946","-3,383,515","-3,211,657","-460,813","57.46"
2019/11/20,"53,400","53,400","52,000","52,000",▼,"-1,500","-2.80","12,560,070","659,160","0.01","2,449,064","221,794","-1,858,659","-2,711,606","-577,103","57.52"
2019/11/19,"53,200","53,500","52,700","53,500", ,"0","0","8,907,177","473,053","0.01","401,575","-473,677","416,970","170,507","-473,439","57.55"
2019/11/18,"53,600","53,800","53,200","53,500",▼,"-200","-0.37","7,746,554","414,199","0.01","385,561","698,517","-1,749,262","-248,943","-975,282","57.54"
2019/11/15,"52,900","53,700","52,600","53,700",▲,"900","+1.70","9,703,360","518,315","0.02","-3,896,926","4,314,078","-97,598","-198,725","429,165","57.57"
2019/11/14,"51,900","52,800","51,900","52,800",▲,"300","+0.57","12,010,018","630,540","0.01","-161,294","1,515,686","-1,896,982","-1,623,677","289,307","57.57"
2019/11/13,"52,500","52,500","52,000","52,500",▼,"-100","-0.19","6,225,196","325,646","0.01","364,673","-1,138,340","883,950","533,370","-103,919","57.60"
2019/11/12,"51,800","52,600","51,600","52,600",▲,"1,000","+1.94","6,576,148","342,966","0.01","-389,952","307,275","-22,936","-229,859","7,982","57.59"
2019/11/11,"52,200","52,200","51,400","51,600",▼,"-500","-0.96","8,185,952","423,836","0.01","542,524","-148,067","-416,149","-416,452","-174,326","57.59"
2019/11/08,"53,200","53,300","52,000","52,100",▼,"-800","-1.51","11,603,290","610,282","0.01","1,162,809","298,325","-2,421,979","-978,992","-862,318","57.60"
2019/11/07,"53,400","53,400","52,400","52,900",▼,"-400","-0.75","9,257,116","488,510","0.01","301,614","218,876","-479,823","-936,095","-561,989","57.64"
2019/11/06,"52,900","53,500","52,700","53,300",▲,"600","+1.14","14,361,133","762,570","0.02","-1,977,815","-2,225,167","4,098,127","3,380,004","1,002,882","57.64"
2019/11/05,"52,400","52,700","52,100","52,700",▲,"400","+0.76","10,581,034","555,449","0.02","-1,402,671","-872,188","2,917,965","2,701,499","1,507,700","57.58"
2019/11/04,"51,700","52,300","51,400","52,300",▲,"1,100","+2.15","13,012,411","677,400","0.03","-2,906,124","1,908,996","1,151,162","2,975,470","775,248","57.53"
2019/11/01,"50,600","51,200","50,400","51,200",▲,"800","+1.59","8,467,846","422,791","0.03","-474,468","-961,398","-2,825,966","1,383,510","1,676,073","57.51"
2019/10/31,"51,000","51,400","50,300","50,400", ,"0","0","10,304,777","525,166","0.02","-1,065,871","625,812","-411,968","171,312","1,222,433","57.56"
2019/10/30,"50,700","50,800","50,200","50,400",▼,"-700","-1.37","8,959,435","452,020","0.02","543,801","-1,001,770","638,039","-132,217","51,197","57.56"
2019/10/29,"51,400","51,700","50,800","51,100",▼,"-200","-0.39","7,581,629","387,755","0.02","107,674","733,952","1,620,918","-684,596","957,481","57.55"
2019/10/28,"50,700","51,500","50,700","51,300",▲,"400","+0.79","6,431,522","329,526","0.02","-1,368,119","853,686","2,276,363","584,317","134,775","57.52"
2019/10/25,"50,800","51,200","50,500","50,900",▲,"200","+0.39","7,879,897","400,781","0.01","-186,409","799,881","-702,706","-162,481","-271,323","57.49"
2019/10/24,"52,500","52,500","50,500","50,700",▼,"-500","-0.98","21,185,785","1,077,417","0.01","371,241","903,966","-934,505","-1,230,650","814,703","57.50"
2019/10/23,"51,300","51,500","50,800","51,200", ,"0","0","8,663,880","443,385","0.02","-112,552","-1,144,153","1,363,556","275,901","76,469","57.51"
2019/10/22,"50,800","51,500","50,700","51,200",▲,"900","+1.79","10,898,729","557,128","0.02","-4,156,830","2,175,308","1,916,441","2,041,934","838,833","57.49"
2019/10/21,"49,900","50,400","49,800","50,300",▲,"400","+0.80","4,406,531","220,999","0.02","-382,697","449,500","-1,738,323","-166,870","-503,192","57.46"
2019/10/18,"50,300","50,900","49,650","49,900",▼,"-600","-1.19","8,483,106","426,948","0.03","318,724","-1,851,593","-35,590","1,596,297","-100,201","57.49"
2019/10/17,"50,500","50,600","50,100","50,500",▼,"-200","-0.39","6,701,380","337,531","0.03","-355,225","511,280","985,854","-363,947","23,025","57.49"
2019/10/16,"50,700","50,900","50,400","50,700",▲,"600","+1.20","9,136,282","462,746","0.03","-1,716,930","784,343","909,724","1,203,581","999,955","57.47"
2019/10/15,"49,900","50,200","49,900","50,100",▲,"100","+0.20","6,058,105","303,432","0.03","-774,645","471,561","-30,536","355,073","-404,372","57.46"
2019/10/14,"50,000","50,300","49,850","50,000",▲,"850","+1.73","11,130,635","557,618","0.03","-3,303,821","1,673,566","969,812","2,524,330","-1,038,061","57.46"
2019/10/11,"49,000","49,450","48,800","49,150",▲,"600","+1.24","7,783,275","382,774","0.03","-1,824,511","475,476","1,764,164","1,774,653","1,183,544","57.44"
2019/10/10,"48,200","49,200","48,000","48,550",▼,"-350","-0.72","18,639,855","904,488","0.03","-168,345","-552,280","1,186,696","3,083,612","-400,273","57.41"
2019/10/08,"47,900","49,000","47,600","48,900",▲,"1,150","+2.41","14,239,367","689,495","0.03","-1,124,317","1,861,520","-1,051,661","1,492,906","3,216,159","57.39"
2019/10/07,"48,350","48,700","47,650","47,750",▼,"-250","-0.52","7,047,273","338,656","0.03","319,678","464,244","-653,341","-815,752","227,735","57.41"
2019/10/04,"47,400","48,650","47,350","48,000",▲,"400","+0.84","9,331,695","448,302","0.03","-322,822","568,109","-157,468","-269,017","-311,391","57.42"
2019/10/02,"48,350","48,400","47,600","47,600",▼,"-1,250","-2.56","8,382,463","401,925","0.02","1,179,885","-1,845,220","1,932,251","431,140","-88,679","57.42"
2019/10/01,"48,900","49,100","48,650","48,850",▼,"-200","-0.41","6,206,035","303,326","0.02","437,578","1,431,272","-1,501,205","-938,587","-1,317,876","57.39"
2019/09/30,"48,050","49,250","47,900","49,050",▲,"650","+1.34","9,497,119","462,640","0.02","-408,684","-121,214","408,272","-185,636","427,414","57.42"
2019/09/27,"48,000","48,700","48,000","48,400",▼,"-800","-1.63","8,048,041","389,082","0.02","412,299","-1,111,879","-1,074,828","566,396","615,310","57.41"
2019/09/26,"49,000","49,250","48,900","49,200",▲,"300","+0.61","8,494,756","416,997","0.02","17,795","86,986","-1,896,257","197,787","313,869","57.43"
2019/09/25,"49,200","49,350","48,800","48,900",▼,"-600","-1.21","9,187,141","450,711","0.02","-411,143","1,498,119","-836,264","-946,883","-177,041","57.46"
